955819	  590.1	  359.4	  195.0	... 	 3576.0	 3071.0	  631.1 .............
955821	  590.5	  359.8	  194.0	... 	 3576.0	 3072.0	  631.1 .............
955823	  590.6	  360.5	  194.0	... 	 3577.0	 3072.0	  631.1 .............
955825	  590.6	  361.4	  194.0	... 	 3578.0	 3073.0	  631.1 .............
955827	  590.8	  362.5	  194.0	... 	 3578.0	 3073.0	  631.1 .............
955829	  590.8	  363.6	  194.0	... 	 3579.0	 3073.0	  631.1 .............
955831	  590.7	  364.8	  194.0	... 	 3580.0	 3074.0	  631.1 .............
955833	  590.6	  366.2	  194.0	... 	 3580.0	 3074.0	  631.1 .............
955835	  590.4	  367.2	  194.0	... 	 3581.0	 3074.0	  631.1 .............
955837	  589.9	  368.8	  195.0	... 	 3582.0	 3075.0	  631.1 .............
955839	  589.5	  370.2	  195.0	... 	 3583.0	 3076.0	  631.1 .............
955841	  588.8	  371.4	  196.0	... 	 3584.0	 3076.0	  631.1 .............
955843	  588.3	  372.0	  196.0	... 	 3584.0	 3076.0	  631.1 .............
955845	  588.0	  372.0	  196.0	... 	 3584.0	 3077.0	  631.0 .............
955847	  587.8	  371.4	  197.0	... 	 3585.0	 3077.0	  631.1 .............
955849	  587.6	  370.8	  197.0	... 	 3586.0	 3078.0	  631.1 .............
955851	  587.8	  369.3	  197.0	... 	 3587.0	 3079.0	  631.0 .............
955853	  587.9	  367.9	  197.0	... 	 3587.0	 3079.0	  631.0 .............
955855	  588.1	  366.5	  197.0	... 	 3588.0	 3079.0	  631.1 .............
955857	  588.2	  365.4	  197.0	... 	 3589.0	 3080.0	  631.1 .............
955859	  588.0	  364.7	  197.0	... 	 3590.0	 3081.0	  631.1 .............
955861	  587.8	  364.3	  197.0	... 	 3590.0	 3081.0	  631.1 .............
955863	  587.8	  364.0	  197.0	... 	 3591.0	 3082.0	  631.1 .............
955865	  587.7	  363.7	  196.0	... 	 3592.0	 3083.0	  631.1 .............
955867	  587.7	  363.8	  196.0	... 	 3593.0	 3084.0	  631.1 .............
955869	  587.6	  364.4	  196.0	... 	 3594.0	 3084.0	  631.1 .............
955871	  587.5	  365.1	  196.0	... 	 3595.0	 3085.0	  631.1 .............
955873	  587.5	  365.9	  197.0	... 	 3596.0	 3085.0	  631.1 .............
955875	  587.5	  366.9	  197.0	... 	 3596.0	 3085.0	  631.1 .............
955877	  587.4	  367.8	  197.0	... 	 3597.0	 3086.0	  631.1 .............
955879	  587.3	  368.9	  197.0	... 	 3598.0	 3087.0	  631.1 .............
